# Copyright 2004 The GLoBES Team
#
# If you modify this file you have to rename it.
#
# If you are using this file for producing a scientific publication
# or a talk please cite the following references.
#
#* %The fluxes in this file are taken from
#* Article{Itow:2001ee,
#*    author    = "Itow, Y. and others",
#*    title     = "The JHF-Kamioka neutrino project",
#*    year      = "2001",
#*    eprint    = "hep-ex/0106019",
#*    SLACcitation  = "%%CITATION = HEP-EX 0106019;%%"
#* }
#* %and have been kindly provided as machine readable file by T. Nakaya
# 2016 flux (/cm^2/1e21pot/100MeV)
#last update: 15/05/2018 by Ngoc Tran
# JHFplus.dat
#E(GeV)	nue		numu		mutau	anti-nue	anti-numu	anti-nutau

0.05	1198.68		66694.7		0	152.853		70549.8		0
0.15	5401.01		285668		0	497.438		70812.5		0
0.25	8802.29		630342		0	770.579		55520.6		0
0.35	10848.1		1.07986e+06	0	953.391		57481.6		0
0.45	11568.7		1.60947e+06	0	1048.99		58930.4		0
0.55	11246.5		2.35164e+06	0	1066.23		59146.4		0
0.65	10364.5		2.37525e+06	0	1040.75		57198.1		0
0.75	9191.23		1.54108e+06	0	997.408		50150.1		0
0.85	7868.62		686390		0	948.473		40885.5		0
0.95	6535.16		324901		0	901.691		36632.8		0
1.05	5521.8		205018		0	852.976		31981		0
1.15	4516.24		145115		0	805.621		26435.6		0
1.25	3842.04		110344		0	758.247		21800.6		0
1.35	3275.85		87549.9		0	721.014		18617.2		0
1.45	2919.75		70306.3		0	687.565		15479.9		0
1.55	2687.33		60499.3		0	649.59		14149		0
1.65	2497.93		51454.3		0	614.032		11796.8		0
1.75	2354.67		45063.1		0	585.732		11057.4		0
1.85	2228.87		40700.4		0	558.029		9785.3		0
1.95	2139.8		35124.4		0	526.448		8580.26		0
2.05	2028.79		31711.6		0	511.644		8142.06		0
2.15	1945.55		28931.1		0	468.596		7409.17		0
2.25	1840.5		27087		0	443.107		6050.53		0
2.35	1760.12		25525.9		0	412.424		6138.71		0
2.45	1661.5		23542.8		0	387.489		4897.63		0
2.55	1571.85		22469.3		0	355.32		4541.7		0
2.65	1487.93		21882.2		0	356.891		4323.81		0
2.75	1409.11		20331.7		0	320.605		3968.45		0
2.85	1322.51		20301.7		0	296.507		3431.95		0
2.95	1229.46		19844.6		0	281.609		3084.15		0
3.05	1150.87		19311.7		0	265.503		2819.04		0
3.15	1082.85		18778.7		0	242.013		2726.59		0
3.25	989.803		18494.1		0	232.434		2454.82		0
3.35	943.207		17994.4		0	220.733		2112.06		0
3.45	864.445		17850.3		0	200.143		2095.15		0
3.55	780.339		17600.6		0	179.087		1774.76		0
3.65	731.063		17054.5		0	176.637		1615.87		0
3.75	683.572		17201.1		0	162.89		1496.28		0
3.85	607.05		16588.7		0	145.326		1552.42		0
3.95	563.952		16088.7		0	147.418		1383.31		0
4.05	522.376		15774.8		0	135.161		1463.14		0
4.15	476.648		15419.5		0	122.213		1079.51		0
4.25	428.205		14944.6		0	108.466		1067.42		0
